score_a,score_b,calibrated_diff,abs_diff
-0.3203125,2.296875,-2.6171875,2.6171875
-4.25,3.765625,-8.015625,8.015625
3.953125,-0.73046875,4.68359375,4.68359375
-4.1875,-3.328125,-0.859375,0.859375
-4.59375,-6.53125,1.9375,1.9375
4.09375,-4.34375,8.4375,8.4375
4.03125,1.5390625,2.4921875,2.4921875
6.21875,3.8125,2.40625,2.40625
2.875,2.375,0.5,0.5
-3.140625,3.78125,-6.921875,6.921875
-0.625,4.3125,-4.9375,4.9375
2.265625,2.1875,0.078125,0.078125
6.5625,6.4375,0.125,0.125
1.0078125,0.5390625,0.46875,0.46875
4.75,2.8125,1.9375,1.9375
3.90625,6.90625,-3.0,3.0
-5.90625,-7.0625,1.15625,1.15625
-5.0625,1.015625,-6.078125,6.078125
5.46875,7.15625,-1.6875,1.6875
-2.765625,-3.546875,0.78125,0.78125
-1.046875,-2.0,0.953125,0.953125
-0.84375,-0.31640625,-0.52734375,0.52734375
0.07080078125,4.125,-4.05419921875,4.05419921875
1.1953125,-1.3828125,2.578125,2.578125
4.53125,0.8046875,3.7265625,3.7265625
4.4375,3.640625,0.796875,0.796875
1.5,1.0703125,0.4296875,0.4296875
-1.4765625,-1.109375,-0.3671875,0.3671875
0.0859375,1.4296875,-1.34375,1.34375
3.046875,4.96875,-1.921875,1.921875
2.96875,0.244140625,2.724609375,2.724609375
0.421875,-1.6796875,2.1015625,2.1015625
-2.625,-3.296875,0.671875,0.671875
-1.8203125,-4.78125,2.9609375,2.9609375
-8.8125,-6.125,-2.6875,2.6875
1.0625,4.25,-3.1875,3.1875
8.0,7.5,0.5,0.5
0.71875,2.984375,-2.265625,2.265625
5.6875,4.28125,1.40625,1.40625
-0.87890625,-0.671875,-0.20703125,0.20703125
5.875,-1.796875,7.671875,7.671875
-1.3671875,-0.77734375,-0.58984375,0.58984375
-1.3046875,4.1875,-5.4921875,5.4921875
-3.0625,-1.9921875,-1.0703125,1.0703125
-2.078125,-1.8046875,-0.2734375,0.2734375
2.921875,-3.46875,6.390625,6.390625
-5.09375,-3.1875,-1.90625,1.90625
-1.0390625,-4.625,3.5859375,3.5859375
-2.59375,-1.5,-1.09375,1.09375
-1.8359375,-0.6796875,-1.15625,1.15625
3.453125,2.203125,1.25,1.25
-3.234375,-2.46875,-0.765625,0.765625
3.328125,0.328125,3.0,3.0
0.87890625,-1.046875,1.92578125,1.92578125
-5.90625,-3.875,-2.03125,2.03125
-4.46875,-2.15625,-2.3125,2.3125
2.703125,0.859375,1.84375,1.84375
3.71875,-0.87890625,4.59765625,4.59765625
-8.5625,-5.21875,-3.34375,3.34375
2.796875,-1.3828125,4.1796875,4.1796875
6.75,4.5625,2.1875,2.1875
0.173828125,1.1953125,-1.021484375,1.021484375
6.28125,5.75,0.53125,0.53125
-4.6875,-5.28125,0.59375,0.59375
-5.46875,-0.90625,-4.5625,4.5625
1.8125,1.9296875,-0.1171875,0.1171875
-4.96875,-5.09375,0.125,0.125
1.609375,-0.1669921875,1.7763671875,1.7763671875
0.130859375,-1.1171875,1.248046875,1.248046875
-6.0625,-4.53125,-1.53125,1.53125
-0.75390625,-4.375,3.62109375,3.62109375
-0.0089111328125,1.0625,-1.0714111328125,1.0714111328125
1.421875,2.53125,-1.109375,1.109375
4.46875,1.1953125,3.2734375,3.2734375
4.59375,-1.125,5.71875,5.71875
1.3125,1.40625,-0.09375,0.09375
-0.98046875,-0.98046875,0.0,0.0
0.166015625,-0.95703125,1.123046875,1.123046875
3.171875,4.21875,-1.046875,1.046875
3.46875,0.87109375,2.59765625,2.59765625
-2.0,-3.59375,1.59375,1.59375
-5.0625,-5.03125,-0.03125,0.03125
4.21875,2.46875,1.75,1.75
2.140625,1.7421875,0.3984375,0.3984375
-5.28125,-4.15625,-1.125,1.125
-1.421875,-0.81640625,-0.60546875,0.60546875
2.515625,-0.478515625,2.994140625,2.994140625
-1.2421875,1.4921875,-2.734375,2.734375
5.21875,6.71875,-1.5,1.5
1.53125,1.875,-0.34375,0.34375
-1.2109375,-5.25,4.0390625,4.0390625
-0.24609375,0.057373046875,-0.303466796875,0.303466796875
-0.37890625,3.21875,-3.59765625,3.59765625
2.546875,3.0625,-0.515625,0.515625
0.29296875,-1.28125,1.57421875,1.57421875
0.7421875,-0.263671875,1.005859375,1.005859375
3.296875,2.828125,0.46875,0.46875
8.3125,3.484375,4.828125,4.828125
-2.828125,0.326171875,-3.154296875,3.154296875
-2.65625,-2.140625,-0.515625,0.515625
-2.03125,2.25,-4.28125,4.28125
-0.52734375,-3.890625,3.36328125,3.36328125
-6.46875,-4.4375,-2.03125,2.03125
0.80859375,-2.578125,3.38671875,3.38671875
-0.083984375,-2.53125,2.447265625,2.447265625
-2.453125,-6.0,3.546875,3.546875
-0.5625,0.75390625,-1.31640625,1.31640625
1.046875,-0.1689453125,1.2158203125,1.2158203125
-0.50390625,-3.25,2.74609375,2.74609375
5.25,4.9375,0.3125,0.3125
0.9296875,-3.5625,4.4921875,4.4921875
1.0078125,3.109375,-2.1015625,2.1015625
-3.0,-4.28125,1.28125,1.28125
0.91015625,-3.296875,4.20703125,4.20703125
-2.4375,-0.52734375,-1.91015625,1.91015625
-2.65625,-3.703125,1.046875,1.046875
-1.171875,5.1875,-6.359375,6.359375
2.90625,-0.671875,3.578125,3.578125
0.55078125,3.140625,-2.58984375,2.58984375
0.455078125,0.5625,-0.107421875,0.107421875
1.0703125,2.71875,-1.6484375,1.6484375
0.8515625,3.8125,-2.9609375,2.9609375
-3.125,-0.39453125,-2.73046875,2.73046875
3.25,3.46875,-0.21875,0.21875
2.03125,1.125,0.90625,0.90625
1.0,1.4453125,-0.4453125,0.4453125
0.87109375,1.1875,-0.31640625,0.31640625
2.453125,4.25,-1.796875,1.796875
-5.40625,-5.28125,-0.125,0.125
3.671875,3.25,0.421875,0.421875
5.0,0.60546875,4.39453125,4.39453125
4.71875,3.25,1.46875,1.46875
2.890625,4.53125,-1.640625,1.640625
3.265625,-0.8125,4.078125,4.078125
-3.015625,-1.7109375,-1.3046875,1.3046875
1.8828125,2.4375,-0.5546875,0.5546875
-0.9765625,-7.0,6.0234375,6.0234375
2.984375,4.875,-1.890625,1.890625
7.84375,7.46875,0.375,0.375
1.3046875,1.3828125,-0.078125,0.078125
-5.8125,-4.71875,-1.09375,1.09375
2.640625,-0.7265625,3.3671875,3.3671875
1.3359375,0.77734375,0.55859375,0.55859375
0.953125,2.46875,-1.515625,1.515625
-1.8515625,-0.671875,-1.1796875,1.1796875
0.90625,6.125,-5.21875,5.21875
-0.279296875,0.70703125,-0.986328125,0.986328125
-5.09375,-6.09375,1.0,1.0
0.5625,-2.59375,3.15625,3.15625
3.453125,1.0703125,2.3828125,2.3828125
-0.017822265625,1.125,-1.142822265625,1.142822265625
3.390625,-0.23828125,3.62890625,3.62890625
-3.015625,1.0390625,-4.0546875,4.0546875
7.125,7.15625,-0.03125,0.03125
2.5,0.46484375,2.03515625,2.03515625
0.765625,0.1826171875,0.5830078125,0.5830078125
-0.67578125,-1.015625,0.33984375,0.33984375
-2.796875,-2.5625,-0.234375,0.234375
-4.46875,-3.53125,-0.9375,0.9375
1.2890625,2.234375,-0.9453125,0.9453125
-5.875,-2.484375,-3.390625,3.390625
2.5,-1.953125,4.453125,4.453125
6.59375,-4.75,11.34375,11.34375
5.21875,5.65625,-0.4375,0.4375
-0.1064453125,0.66796875,-0.7744140625,0.7744140625
2.734375,4.375,-1.640625,1.640625
2.328125,1.0078125,1.3203125,1.3203125
0.61328125,1.21875,-0.60546875,0.60546875
-0.9921875,-4.34375,3.3515625,3.3515625
5.34375,2.96875,2.375,2.375
4.15625,4.25,-0.09375,0.09375
-5.28125,-4.53125,-0.75,0.75
2.96875,1.84375,1.125,1.125
2.09375,-0.07763671875,2.17138671875,2.17138671875
0.69140625,0.92578125,-0.234375,0.234375
5.71875,-1.4609375,7.1796875,7.1796875
-0.0947265625,2.765625,-2.8603515625,2.8603515625
1.6796875,1.6796875,0.0,0.0
0.50390625,0.39453125,0.109375,0.109375
1.140625,1.390625,-0.25,0.25
3.046875,2.984375,0.0625,0.0625
-0.265625,-3.015625,2.75,2.75
-2.09375,-2.0625,-0.03125,0.03125
-4.625,-3.734375,-0.890625,0.890625
-0.91796875,2.578125,-3.49609375,3.49609375
-7.46875,-7.59375,0.125,0.125
-2.71875,-3.84375,1.125,1.125
1.0859375,2.5625,-1.4765625,1.4765625
0.76953125,-3.59375,4.36328125,4.36328125
2.015625,1.0078125,1.0078125,1.0078125
3.3125,4.1875,-0.875,0.875
-3.359375,1.7890625,-5.1484375,5.1484375
-1.1953125,0.6796875,-1.875,1.875
-0.03759765625,4.5,-4.53759765625,4.53759765625
-1.0,-0.8828125,-0.1171875,0.1171875
-3.265625,-3.28125,0.015625,0.015625
3.078125,0.5625,2.515625,2.515625
-6.25,-4.09375,-2.15625,2.15625
-4.75,-0.9609375,-3.7890625,3.7890625
1.046875,-3.265625,4.3125,4.3125
2.84375,2.84375,0.0,0.0
-3.640625,-0.78515625,-2.85546875,2.85546875
-0.98046875,2.53125,-3.51171875,3.51171875
2.140625,3.203125,-1.0625,1.0625
-1.1953125,-1.2734375,0.078125,0.078125
1.203125,3.625,-2.421875,2.421875
-0.052490234375,-1.5078125,1.455322265625,1.455322265625
-1.2734375,-0.97265625,-0.30078125,0.30078125
2.125,2.328125,-0.203125,0.203125
4.1875,-1.234375,5.421875,5.421875
-0.94140625,-2.625,1.68359375,1.68359375
5.375,2.15625,3.21875,3.21875
0.890625,-3.046875,3.9375,3.9375
0.21875,-4.09375,4.3125,4.3125
1.1328125,-0.466796875,1.599609375,1.599609375
-5.0625,0.45703125,-5.51953125,5.51953125
-3.25,-0.51953125,-2.73046875,2.73046875
2.265625,2.078125,0.1875,0.1875
-4.0,1.8046875,-5.8046875,5.8046875
3.875,2.9375,0.9375,0.9375
1.890625,-3.234375,5.125,5.125
-5.65625,-2.59375,-3.0625,3.0625
-0.65234375,-2.578125,1.92578125,1.92578125
1.3984375,1.0546875,0.34375,0.34375
2.671875,4.5,-1.828125,1.828125
2.390625,2.390625,0.0,0.0
-4.46875,-4.125,-0.34375,0.34375
-0.375,0.5703125,-0.9453125,0.9453125
-3.90625,3.78125,-7.6875,7.6875
0.921875,4.9375,-4.015625,4.015625
-1.03125,-0.77734375,-0.25390625,0.25390625
3.4375,4.46875,-1.03125,1.03125
-2.921875,-1.109375,-1.8125,1.8125
3.015625,5.5,-2.484375,2.484375
0.66015625,2.0625,-1.40234375,1.40234375
0.5703125,4.59375,-4.0234375,4.0234375
-5.21875,-2.859375,-2.359375,2.359375
-0.05224609375,0.185546875,-0.23779296875,0.23779296875
4.59375,2.546875,2.046875,2.046875
3.1875,2.921875,0.265625,0.265625
-4.90625,-3.171875,-1.734375,1.734375
3.296875,1.4921875,1.8046875,1.8046875
-7.59375,-5.03125,-2.5625,2.5625
0.8671875,1.3203125,-0.453125,0.453125
-5.28125,0.6484375,-5.9296875,5.9296875
0.447265625,1.96875,-1.521484375,1.521484375
-1.640625,-2.21875,0.578125,0.578125
6.34375,1.8359375,4.5078125,4.5078125
0.69140625,1.8515625,-1.16015625,1.16015625
-1.703125,-2.53125,0.828125,0.828125
4.90625,2.59375,2.3125,2.3125
0.06787109375,-2.6875,2.75537109375,2.75537109375
0.9375,-0.48828125,1.42578125,1.42578125
0.98828125,2.4375,-1.44921875,1.44921875
-3.875,-4.59375,0.71875,0.71875
3.234375,-1.9921875,5.2265625,5.2265625
4.4375,3.546875,0.890625,0.890625
2.203125,0.88671875,1.31640625,1.31640625
2.234375,0.6484375,1.5859375,1.5859375
2.265625,4.71875,-2.453125,2.453125
3.453125,4.1875,-0.734375,0.734375
1.8359375,-0.1708984375,2.0068359375,2.0068359375
-4.3125,-0.2236328125,-4.0888671875,4.0888671875
5.25,0.7265625,4.5234375,4.5234375
-4.875,-3.90625,-0.96875,0.96875
-4.4375,0.99609375,-5.43359375,5.43359375
1.5390625,3.4375,-1.8984375,1.8984375
1.421875,-0.52734375,1.94921875,1.94921875
-3.15625,2.453125,-5.609375,5.609375
-1.796875,-0.384765625,-1.412109375,1.412109375
3.234375,1.90625,1.328125,1.328125
-2.375,2.078125,-4.453125,4.453125
0.765625,2.765625,-2.0,2.0
-5.09375,-7.0625,1.96875,1.96875
6.28125,5.78125,0.5,0.5
3.578125,1.5546875,2.0234375,2.0234375
-4.15625,-6.15625,2.0,2.0
-3.75,-4.21875,0.46875,0.46875
2.734375,2.40625,0.328125,0.328125
-0.7421875,2.671875,-3.4140625,3.4140625
5.53125,-1.3046875,6.8359375,6.8359375
-0.0013275146484375,-0.408203125,0.4068756103515625,0.4068756103515625
-1.0859375,0.76953125,-1.85546875,1.85546875
3.234375,3.75,-0.515625,0.515625
1.765625,4.46875,-2.703125,2.703125
6.0625,3.171875,2.890625,2.890625
-1.7109375,-1.671875,-0.0390625,0.0390625
-2.453125,-3.15625,0.703125,0.703125
2.421875,-0.6640625,3.0859375,3.0859375
-2.265625,-0.47265625,-1.79296875,1.79296875
0.90234375,-2.421875,3.32421875,3.32421875
1.0,2.765625,-1.765625,1.765625
-1.0859375,2.765625,-3.8515625,3.8515625
-4.25,-3.625,-0.625,0.625
0.8828125,2.1875,-1.3046875,1.3046875
-2.3125,2.8125,-5.125,5.125
-2.328125,1.6796875,-4.0078125,4.0078125
2.140625,-2.625,4.765625,4.765625
1.4296875,1.859375,-0.4296875,0.4296875
1.7265625,-1.1015625,2.828125,2.828125
-7.75,1.9609375,-9.7109375,9.7109375
-1.3125,-3.25,1.9375,1.9375
4.03125,-0.89453125,4.92578125,4.92578125
-2.5,1.796875,-4.296875,4.296875
-1.296875,-5.5,4.203125,4.203125
1.0546875,1.265625,-0.2109375,0.2109375
-4.5625,1.265625,-5.828125,5.828125
-0.216796875,-1.0703125,0.853515625,0.853515625
-0.353515625,0.609375,-0.962890625,0.962890625
-0.69921875,0.83984375,-1.5390625,1.5390625
7.09375,-0.90234375,7.99609375,7.99609375
7.3125,6.09375,1.21875,1.21875
2.125,0.6171875,1.5078125,1.5078125
-0.578125,-5.6875,5.109375,5.109375
-2.984375,-3.984375,1.0,1.0
-0.349609375,3.09375,-3.443359375,3.443359375
2.5625,1.765625,0.796875,0.796875
2.96875,-2.5625,5.53125,5.53125
-2.265625,-4.78125,2.515625,2.515625
-1.9296875,-0.99609375,-0.93359375,0.93359375
-3.125,-4.125,1.0,1.0
3.90625,3.265625,0.640625,0.640625
-3.5,1.6484375,-5.1484375,5.1484375
1.2421875,-2.59375,3.8359375,3.8359375
-5.125,-1.09375,-4.03125,4.03125
1.2109375,-2.03125,3.2421875,3.2421875
3.859375,4.15625,-0.296875,0.296875
0.07080078125,0.50390625,-0.43310546875,0.43310546875
4.71875,5.125,-0.40625,0.40625
6.0625,5.0625,1.0,1.0
-0.6796875,6.1875,-6.8671875,6.8671875
-2.28125,-0.69140625,-1.58984375,1.58984375
1.296875,0.7265625,0.5703125,0.5703125
-0.55859375,3.03125,-3.58984375,3.58984375
-4.71875,0.81640625,-5.53515625,5.53515625
2.25,1.0,1.25,1.25
3.546875,1.84375,1.703125,1.703125
0.41796875,-0.09765625,0.515625,0.515625
-1.3828125,1.609375,-2.9921875,2.9921875
4.125,4.28125,-0.15625,0.15625
-3.1875,-2.28125,-0.90625,0.90625
-0.047607421875,-0.421875,0.374267578125,0.374267578125
-3.34375,-0.392578125,-2.951171875,2.951171875
1.109375,2.40625,-1.296875,1.296875
-0.23046875,3.546875,-3.77734375,3.77734375
0.19140625,0.466796875,-0.275390625,0.275390625
-4.0,0.400390625,-4.400390625,4.400390625
2.53125,-0.7890625,3.3203125,3.3203125
-4.1875,-2.640625,-1.546875,1.546875
1.0859375,4.4375,-3.3515625,3.3515625
-1.6796875,-2.421875,0.7421875,0.7421875
2.9375,-2.53125,5.46875,5.46875
6.125,4.4375,1.6875,1.6875
0.6875,3.390625,-2.703125,2.703125
2.09375,1.0390625,1.0546875,1.0546875
4.71875,2.640625,2.078125,2.078125
-1.6328125,-3.109375,1.4765625,1.4765625
-7.25,-6.375,-0.875,0.875
0.296875,-0.44140625,0.73828125,0.73828125
4.125,5.15625,-1.03125,1.03125
2.9375,2.25,0.6875,0.6875
-2.796875,2.046875,-4.84375,4.84375
1.9375,5.0,-3.0625,3.0625
3.59375,4.4375,-0.84375,0.84375
-5.09375,-2.75,-2.34375,2.34375
5.40625,2.578125,2.828125,2.828125
0.98828125,-1.7578125,2.74609375,2.74609375
2.703125,2.703125,0.0,0.0
-1.1875,-4.59375,3.40625,3.40625
-5.53125,-3.59375,-1.9375,1.9375
0.09228515625,4.6875,-4.59521484375,4.59521484375
-4.28125,-3.078125,-1.203125,1.203125
-4.59375,-2.0625,-2.53125,2.53125
-5.1875,-2.828125,-2.359375,2.359375
0.68359375,1.21875,-0.53515625,0.53515625
4.625,1.765625,2.859375,2.859375
4.34375,-2.640625,6.984375,6.984375
5.125,0.6953125,4.4296875,4.4296875
-2.21875,-6.625,4.40625,4.40625
8.4375,5.6875,2.75,2.75
-2.84375,-1.390625,-1.453125,1.453125
-5.28125,2.0625,-7.34375,7.34375
-7.5,-4.875,-2.625,2.625
1.3671875,0.455078125,0.912109375,0.912109375
4.78125,2.40625,2.375,2.375
-2.640625,-2.421875,-0.21875,0.21875
1.4453125,-0.359375,1.8046875,1.8046875
-4.6875,-0.466796875,-4.220703125,4.220703125
1.1796875,-2.828125,4.0078125,4.0078125
0.09765625,3.5625,-3.46484375,3.46484375
-4.375,-3.265625,-1.109375,1.109375
2.21875,0.875,1.34375,1.34375
-0.99609375,-1.3984375,0.40234375,0.40234375
0.02783203125,1.2421875,-1.21435546875,1.21435546875
0.04736328125,4.90625,-4.85888671875,4.85888671875
-2.90625,-3.4375,0.53125,0.53125
0.875,-3.71875,4.59375,4.59375
-0.1630859375,1.84375,-2.0068359375,2.0068359375
-1.6015625,3.609375,-5.2109375,5.2109375
-1.3359375,1.265625,-2.6015625,2.6015625
-0.1923828125,-1.71875,1.5263671875,1.5263671875
-3.21875,3.578125,-6.796875,6.796875
1.9375,4.0625,-2.125,2.125
-1.1953125,-3.296875,2.1015625,2.1015625
1.140625,3.3125,-2.171875,2.171875
1.8203125,2.125,-0.3046875,0.3046875
4.6875,6.5625,-1.875,1.875
-1.109375,-1.4296875,0.3203125,0.3203125
5.09375,0.09375,5.0,5.0
2.1875,0.89453125,1.29296875,1.29296875
1.59375,0.97265625,0.62109375,0.62109375
4.21875,4.25,-0.03125,0.03125
-0.271484375,1.96875,-2.240234375,2.240234375
-0.30078125,1.515625,-1.81640625,1.81640625
-1.875,-1.84375,-0.03125,0.03125
0.9375,1.9765625,-1.0390625,1.0390625
3.453125,5.40625,-1.953125,1.953125
0.77734375,-6.75,7.52734375,7.52734375
-3.65625,-3.546875,-0.109375,0.109375
-0.369140625,-1.3984375,1.029296875,1.029296875
0.7109375,1.6953125,-0.984375,0.984375
-2.34375,-3.140625,0.796875,0.796875
1.6328125,-2.859375,4.4921875,4.4921875
1.2109375,0.59765625,0.61328125,0.61328125
-1.1875,1.3046875,-2.4921875,2.4921875
-3.453125,4.0625,-7.515625,7.515625
3.203125,1.90625,1.296875,1.296875
4.34375,3.53125,0.8125,0.8125
1.0234375,8.375,-7.3515625,7.3515625
-0.057861328125,-1.765625,1.707763671875,1.707763671875
-0.4921875,1.265625,-1.7578125,1.7578125
-0.3515625,1.4921875,-1.84375,1.84375
-0.006988525390625,-0.58203125,0.575042724609375,0.575042724609375
-0.7578125,-1.1171875,0.359375,0.359375
-3.875,-3.9375,0.0625,0.0625
6.03125,6.65625,-0.625,0.625
-5.0625,-3.671875,-1.390625,1.390625
1.03125,-0.828125,1.859375,1.859375
-6.90625,-3.71875,-3.1875,3.1875
1.6796875,-2.34375,4.0234375,4.0234375
-2.015625,-0.404296875,-1.611328125,1.611328125
1.28125,1.0,0.28125,0.28125
-2.25,-5.46875,3.21875,3.21875
0.384765625,-0.515625,0.900390625,0.900390625
-7.0,-3.96875,-3.03125,3.03125
0.2373046875,-0.52734375,0.7646484375,0.7646484375
-2.828125,-3.4375,0.609375,0.609375
0.90234375,-4.8125,5.71484375,5.71484375
2.125,-4.65625,6.78125,6.78125
-1.2421875,-1.9765625,0.734375,0.734375
-2.65625,0.80078125,-3.45703125,3.45703125
-1.484375,-0.671875,-0.8125,0.8125
3.5625,-4.3125,7.875,7.875
3.421875,1.5,1.921875,1.921875
1.4140625,2.40625,-0.9921875,0.9921875
6.40625,1.484375,4.921875,4.921875
3.21875,6.375,-3.15625,3.15625
-5.59375,-0.046142578125,-5.547607421875,5.547607421875
-0.6328125,3.4375,-4.0703125,4.0703125
-1.4375,-0.44921875,-0.98828125,0.98828125
5.46875,5.46875,0.0,0.0
6.625,3.0625,3.5625,3.5625
1.3203125,-3.0625,4.3828125,4.3828125
0.921875,-1.9375,2.859375,2.859375
2.609375,2.625,-0.015625,0.015625
-6.78125,-6.78125,0.0,0.0
1.7265625,1.7265625,0.0,0.0
1.3203125,1.1640625,0.15625,0.15625
-3.8125,-5.96875,2.15625,2.15625
5.40625,0.73046875,4.67578125,4.67578125
2.8125,3.703125,-0.890625,0.890625
5.21875,4.9375,0.28125,0.28125
-1.3828125,3.625,-5.0078125,5.0078125
2.46875,-2.515625,4.984375,4.984375
-0.78515625,-1.875,1.08984375,1.08984375
3.125,0.59375,2.53125,2.53125
1.0859375,3.296875,-2.2109375,2.2109375
-3.359375,-0.1484375,-3.2109375,3.2109375
0.64453125,1.5546875,-0.91015625,0.91015625
0.625,1.8125,-1.1875,1.1875
3.203125,2.984375,0.21875,0.21875
-1.40625,-2.140625,0.734375,0.734375
2.46875,1.90625,0.5625,0.5625
-0.6328125,-4.53125,3.8984375,3.8984375
1.546875,2.953125,-1.40625,1.40625
-5.875,-3.6875,-2.1875,2.1875
-2.234375,-3.375,1.140625,1.140625
1.7421875,-3.65625,5.3984375,5.3984375
-5.4375,-1.484375,-3.953125,3.953125
0.353515625,-0.212890625,0.56640625,0.56640625
3.859375,6.46875,-2.609375,2.609375
-1.2578125,-1.6328125,0.375,0.375
2.359375,-1.6484375,4.0078125,4.0078125
0.50390625,0.61328125,-0.109375,0.109375
-0.1943359375,-4.03125,3.8369140625,3.8369140625
1.390625,-6.28125,7.671875,7.671875
-3.1875,-5.8125,2.625,2.625
-2.625,-0.0966796875,-2.5283203125,2.5283203125
-7.625,-5.65625,-1.96875,1.96875
7.3125,9.75,-2.4375,2.4375
-0.34765625,1.125,-1.47265625,1.47265625
4.0,3.578125,0.421875,0.421875
0.173828125,0.006195068359375,0.167633056640625,0.167633056640625
2.078125,2.859375,-0.78125,0.78125
-6.25,-6.5,0.25,0.25
-6.9375,-0.7109375,-6.2265625,6.2265625
-1.8515625,1.859375,-3.7109375,3.7109375
-4.59375,-4.71875,0.125,0.125
1.90625,1.625,0.28125,0.28125
-6.09375,-6.0,-0.09375,0.09375
0.11474609375,3.140625,-3.02587890625,3.02587890625
-3.96875,1.9921875,-5.9609375,5.9609375
5.1875,1.453125,3.734375,3.734375
1.671875,-3.140625,4.8125,4.8125
2.28125,2.953125,-0.671875,0.671875
-0.8828125,-4.3125,3.4296875,3.4296875
-6.3125,-2.40625,-3.90625,3.90625
1.109375,-0.1884765625,1.2978515625,1.2978515625
0.65234375,-2.0,2.65234375,2.65234375
-1.4765625,1.4375,-2.9140625,2.9140625
1.296875,2.828125,-1.53125,1.53125
-4.1875,-2.9375,-1.25,1.25
-1.25,-1.5625,0.3125,0.3125
1.4453125,0.77734375,0.66796875,0.66796875
-4.59375,-3.625,-0.96875,0.96875
4.3125,1.6171875,2.6953125,2.6953125
5.25,5.28125,-0.03125,0.03125
-1.2578125,-3.796875,2.5390625,2.5390625
-7.125,-8.4375,1.3125,1.3125
4.25,3.34375,0.90625,0.90625
3.03125,2.015625,1.015625,1.015625
1.9140625,2.28125,-0.3671875,0.3671875
2.171875,7.4375,-5.265625,5.265625
-1.9296875,0.63671875,-2.56640625,2.56640625
-5.3125,-4.8125,-0.5,0.5
-6.5625,-1.0234375,-5.5390625,5.5390625
0.58984375,-2.984375,3.57421875,3.57421875
-4.25,-1.3515625,-2.8984375,2.8984375
-1.828125,-4.21875,2.390625,2.390625
0.60546875,-0.15625,0.76171875,0.76171875
-1.109375,3.125,-4.234375,4.234375
1.390625,1.1484375,0.2421875,0.2421875
-0.75,0.1826171875,-0.9326171875,0.9326171875
-4.21875,-4.28125,0.0625,0.0625
1.2109375,3.203125,-1.9921875,1.9921875
5.875,6.125,-0.25,0.25
-5.15625,-8.25,3.09375,3.09375
1.140625,1.34375,-0.203125,0.203125
-1.0390625,-0.1259765625,-0.9130859375,0.9130859375
2.96875,1.734375,1.234375,1.234375
4.0,3.859375,0.140625,0.140625
0.6953125,-0.48046875,1.17578125,1.17578125
1.96875,-4.25,6.21875,6.21875
-2.4375,0.279296875,-2.716796875,2.716796875
6.53125,7.0,-0.46875,0.46875
0.076171875,-2.140625,2.216796875,2.216796875
-4.96875,0.416015625,-5.384765625,5.384765625
0.81640625,1.5234375,-0.70703125,0.70703125
-0.439453125,0.91015625,-1.349609375,1.349609375
1.5859375,0.55859375,1.02734375,1.02734375
4.46875,-0.054443359375,4.523193359375,4.523193359375
-5.40625,-1.140625,-4.265625,4.265625
-0.7734375,-2.53125,1.7578125,1.7578125
-2.46875,1.296875,-3.765625,3.765625
-1.3984375,3.484375,-4.8828125,4.8828125
-6.46875,-6.0625,-0.40625,0.40625
4.5,0.9296875,3.5703125,3.5703125
3.96875,0.7734375,3.1953125,3.1953125
7.21875,6.625,0.59375,0.59375
-5.5,-1.453125,-4.046875,4.046875
-0.05712890625,3.875,-3.93212890625,3.93212890625
1.2578125,3.59375,-2.3359375,2.3359375
-0.59375,1.765625,-2.359375,2.359375
-2.265625,-0.890625,-1.375,1.375
-1.140625,-2.359375,1.21875,1.21875
4.59375,6.625,-2.03125,2.03125
2.859375,-6.46875,9.328125,9.328125
2.328125,4.65625,-2.328125,2.328125
0.00250244140625,3.421875,-3.41937255859375,3.41937255859375
-6.0,-3.21875,-2.78125,2.78125
2.75,-3.359375,6.109375,6.109375
-3.78125,-3.109375,-0.671875,0.671875
-0.00701904296875,2.203125,-2.21014404296875,2.21014404296875
-2.6875,1.1171875,-3.8046875,3.8046875
1.2109375,1.875,-0.6640625,0.6640625
1.546875,-6.78125,8.328125,8.328125
-1.09375,-5.59375,4.5,4.5
1.078125,5.25,-4.171875,4.171875
-0.2021484375,-1.3515625,1.1494140625,1.1494140625
3.734375,-1.0546875,4.7890625,4.7890625
-3.78125,-0.287109375,-3.494140625,3.494140625
-0.96875,-1.9140625,0.9453125,0.9453125
3.796875,5.0,-1.203125,1.203125
4.5625,4.53125,0.03125,0.03125
-1.828125,-2.171875,0.34375,0.34375
3.4375,3.546875,-0.109375,0.109375
2.40625,4.34375,-1.9375,1.9375
